,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gate_count,final_total_gates,runtime,opt_chain
181,64,qft_16,64,qft_16,qft,benchmarks/ai_transpile/qasm/qft_16.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_16/step_0_qiskit_standard/cheap_1_opt_qft_16_qiskit_standard_step0_qiskit_standard.qasm,16,122,264,640,16,151,264,594,0.03011579194571823,qft_16__qiskit_standard
182,64,qft_16,64,qft_16,qft,benchmarks/ai_transpile/qasm/qft_16.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_16/step_0_tket/cheap_1_opt_qft_16_tket_step0_tket.qasm,16,122,264,640,16,107,240,513,5.246860833954997,qft_16__tket
183,65,qft_8,65,qft_8,qft,benchmarks/ai_transpile/qasm/qft_8.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_8/step_0_qiskit_ai/cheap_1_opt_qft_8_qiskit_ai_step0_qiskit_ai.qasm,8,15,28,36,8,108,56,164,0.25245333299972117,qft_8__qiskit_ai
184,65,qft_8,65,qft_8,qft,benchmarks/ai_transpile/qasm/qft_8.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_8/step_0_qiskit_standard/cheap_1_opt_qft_8_qiskit_standard_step0_qiskit_standard.qasm,8,15,28,36,8,51,56,129,0.01034375000745058,qft_8__qiskit_standard
185,65,qft_8,65,qft_8,qft,benchmarks/ai_transpile/qasm/qft_8.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_8/step_0_tket/cheap_1_opt_qft_8_tket_step0_tket.qasm,8,15,28,36,8,51,56,129,1.9195218750974163,qft_8__tket
186,66,qft_N002,66,qft_N002,qft,benchmarks/ai_transpile/qasm/qft/qft_N002.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N002/step_0_qiskit_ai/cheap_1_opt_qft_N002_qiskit_ai_step0_qiskit_ai.qasm,2,12,5,12,2,24,5,28,0.04083483398426324,qft_N002__qiskit_ai
187,66,qft_N002,66,qft_N002,qft,benchmarks/ai_transpile/qasm/qft/qft_N002.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N002/step_0_qiskit_standard/cheap_1_opt_qft_N002_qiskit_standard_step0_qiskit_standard.qasm,2,12,5,12,2,11,3,17,0.011257875012233853,qft_N002__qiskit_standard
188,66,qft_N002,66,qft_N002,qft,benchmarks/ai_transpile/qasm/qft/qft_N002.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N002/step_0_tket/cheap_1_opt_qft_N002_tket_step0_tket.qasm,2,12,5,12,2,13,2,19,0.8854217081097886,qft_N002__tket
189,67,qft_N003,67,qft_N003,qft,benchmarks/ai_transpile/qasm/qft/qft_N003.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N003/step_0_qiskit_ai/cheap_1_opt_qft_N003_qiskit_ai_step0_qiskit_ai.qasm,3,20,9,24,3,38,9,48,0.05944337509572506,qft_N003__qiskit_ai
190,67,qft_N003,67,qft_N003,qft,benchmarks/ai_transpile/qasm/qft/qft_N003.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N003/step_0_qiskit_standard/cheap_1_opt_qft_N003_qiskit_standard_step0_qiskit_standard.qasm,3,20,9,24,3,20,9,25,0.011397457914426923,qft_N003__qiskit_standard
191,67,qft_N003,67,qft_N003,qft,benchmarks/ai_transpile/qasm/qft/qft_N003.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N003/step_0_tket/cheap_1_opt_qft_N003_tket_step0_tket.qasm,3,20,9,24,3,16,6,19,0.9762974170735106,qft_N003__tket
192,68,qft_N004,68,qft_N004,qft,benchmarks/ai_transpile/qasm/qft/qft_N004.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N004/step_0_qiskit_ai/cheap_1_opt_qft_N004_qiskit_ai_step0_qiskit_ai.qasm,4,28,18,44,4,55,18,76,0.1331866669934243,qft_N004__qiskit_ai
193,68,qft_N004,68,qft_N004,qft,benchmarks/ai_transpile/qasm/qft/qft_N004.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N004/step_0_qiskit_standard/cheap_1_opt_qft_N004_qiskit_standard_step0_qiskit_standard.qasm,4,28,18,44,4,27,18,42,0.01649962493684143,qft_N004__qiskit_standard
194,68,qft_N004,68,qft_N004,qft,benchmarks/ai_transpile/qasm/qft/qft_N004.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N004/step_0_tket/cheap_1_opt_qft_N004_tket_step0_tket.qasm,4,28,18,44,4,23,12,33,1.2973109590820968,qft_N004__tket
195,69,qft_N005,69,qft_N005,qft,benchmarks/ai_transpile/qasm/qft/qft_N005.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N005/step_0_qiskit_ai/cheap_1_opt_qft_N005_qiskit_ai_step0_qiskit_ai.qasm,5,36,26,66,5,75,26,106,0.1975597090786323,qft_N005__qiskit_ai
196,69,qft_N005,69,qft_N005,qft,benchmarks/ai_transpile/qasm/qft/qft_N005.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N005/step_0_qiskit_standard/cheap_1_opt_qft_N005_qiskit_standard_step0_qiskit_standard.qasm,5,36,26,66,5,34,26,60,0.017789624980650842,qft_N005__qiskit_standard
197,69,qft_N005,69,qft_N005,qft,benchmarks/ai_transpile/qasm/qft/qft_N005.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N005/step_0_tket/cheap_1_opt_qft_N005_tket_step0_tket.qasm,5,36,26,66,5,30,20,51,1.5115714590065181,qft_N005__tket
198,70,qft_N006,70,qft_N006,qft,benchmarks/ai_transpile/qasm/qft/qft_N006.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N006/step_0_qiskit_ai/cheap_1_opt_qft_N006_qiskit_ai_step0_qiskit_ai.qasm,6,44,39,96,6,98,39,144,0.2987255409825593,qft_N006__qiskit_ai
199,70,qft_N006,70,qft_N006,qft,benchmarks/ai_transpile/qasm/qft/qft_N006.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N006/step_0_qiskit_standard/cheap_1_opt_qft_N006_qiskit_standard_step0_qiskit_standard.qasm,6,44,39,96,6,41,39,85,0.014601333066821098,qft_N006__qiskit_standard
200,70,qft_N006,70,qft_N006,qft,benchmarks/ai_transpile/qasm/qft/qft_N006.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N006/step_0_tket/cheap_1_opt_qft_N006_tket_step0_tket.qasm,6,44,39,96,6,37,30,73,1.907923125079833,qft_N006__tket
201,71,qft_N007,71,qft_N007,qft,benchmarks/ai_transpile/qasm/qft/qft_N007.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N007/step_0_qiskit_ai/cheap_1_opt_qft_N007_qiskit_ai_step0_qiskit_ai.qasm,7,52,51,128,7,124,51,184,0.41781370795797557,qft_N007__qiskit_ai
202,71,qft_N007,71,qft_N007,qft,benchmarks/ai_transpile/qasm/qft/qft_N007.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N007/step_0_qiskit_standard/cheap_1_opt_qft_N007_qiskit_standard_step0_qiskit_standard.qasm,7,52,51,128,7,48,51,111,0.01800004194956273,qft_N007__qiskit_standard
203,71,qft_N007,71,qft_N007,qft,benchmarks/ai_transpile/qasm/qft/qft_N007.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N007/step_0_tket/cheap_1_opt_qft_N007_tket_step0_tket.qasm,7,52,51,128,7,44,42,99,2.027944291010499,qft_N007__tket
204,72,qft_N008,72,qft_N008,qft,benchmarks/ai_transpile/qasm/qft/qft_N008.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N008/step_0_qiskit_ai/cheap_1_opt_qft_N008_qiskit_ai_step0_qiskit_ai.qasm,8,60,68,168,8,153,68,232,0.4815627090865746,qft_N008__qiskit_ai
205,72,qft_N008,72,qft_N008,qft,benchmarks/ai_transpile/qasm/qft/qft_N008.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N008/step_0_qiskit_standard/cheap_1_opt_qft_N008_qiskit_standard_step0_qiskit_standard.qasm,8,60,68,168,8,56,68,146,0.020009957952424884,qft_N008__qiskit_standard
206,72,qft_N008,72,qft_N008,qft,benchmarks/ai_transpile/qasm/qft/qft_N008.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N008/step_0_tket/cheap_1_opt_qft_N008_tket_step0_tket.qasm,8,60,68,168,8,51,56,129,2.0856804579962045,qft_N008__tket
207,73,qft_N009,73,qft_N009,qft,benchmarks/ai_transpile/qasm/qft/qft_N009.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N009/step_0_qiskit_ai/cheap_1_opt_qft_N009_qiskit_ai_step0_qiskit_ai.qasm,9,68,84,210,9,185,84,282,0.8470118340337649,qft_N009__qiskit_ai
208,73,qft_N009,73,qft_N009,qft,benchmarks/ai_transpile/qasm/qft/qft_N009.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N009/step_0_qiskit_standard/cheap_1_opt_qft_N009_qiskit_standard_step0_qiskit_standard.qasm,9,68,84,210,9,63,84,180,0.0244548749178648,qft_N009__qiskit_standard
209,73,qft_N009,73,qft_N009,qft,benchmarks/ai_transpile/qasm/qft/qft_N009.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N009/step_0_tket/cheap_1_opt_qft_N009_tket_step0_tket.qasm,9,68,84,210,9,58,72,163,2.59503470803611,qft_N009__tket
210,74,qft_N010,74,qft_N010,qft,benchmarks/ai_transpile/qasm/qft/qft_N010.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N010/step_0_qiskit_ai/cheap_1_opt_qft_N010_qiskit_ai_step0_qiskit_ai.qasm,10,76,105,260,10,220,105,340,1.018073417013511,qft_N010__qiskit_ai
211,74,qft_N010,74,qft_N010,qft,benchmarks/ai_transpile/qasm/qft/qft_N010.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N010/step_0_qiskit_standard/cheap_1_opt_qft_N010_qiskit_standard_step0_qiskit_standard.qasm,10,76,105,260,10,70,105,221,0.02854841703083366,qft_N010__qiskit_standard
212,74,qft_N010,74,qft_N010,qft,benchmarks/ai_transpile/qasm/qft/qft_N010.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N010/step_0_tket/cheap_1_opt_qft_N010_tket_step0_tket.qasm,10,76,105,260,10,65,90,201,2.9028836670331657,qft_N010__tket
213,75,qft_N011,75,qft_N011,qft,benchmarks/ai_transpile/qasm/qft/qft_N011.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N011/step_0_qiskit_ai/cheap_1_opt_qft_N011_qiskit_ai_step0_qiskit_ai.qasm,11,84,125,312,11,271,125,400,0.933683666982688,qft_N011__qiskit_ai
214,75,qft_N011,75,qft_N011,qft,benchmarks/ai_transpile/qasm/qft/qft_N011.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N011/step_0_qiskit_standard/cheap_1_opt_qft_N011_qiskit_standard_step0_qiskit_standard.qasm,11,84,125,312,11,75,125,260,0.027530499966815114,qft_N011__qiskit_standard
215,75,qft_N011,75,qft_N011,qft,benchmarks/ai_transpile/qasm/qft/qft_N011.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N011/step_0_tket/cheap_1_opt_qft_N011_tket_step0_tket.qasm,11,84,125,312,11,72,110,243,3.5803007920039818,qft_N011__tket
216,76,qft_N012,76,qft_N012,qft,benchmarks/ai_transpile/qasm/qft/qft_N012.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N012/step_0_qiskit_ai/cheap_1_opt_qft_N012_qiskit_ai_step0_qiskit_ai.qasm,12,92,150,372,12,285,150,468,1.9132880000397563,qft_N012__qiskit_ai
217,76,qft_N012,76,qft_N012,qft,benchmarks/ai_transpile/qasm/qft/qft_N012.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N012/step_0_qiskit_standard/cheap_1_opt_qft_N012_qiskit_standard_step0_qiskit_standard.qasm,12,92,150,372,12,84,150,312,0.029093540972098708,qft_N012__qiskit_standard
218,76,qft_N012,76,qft_N012,qft,benchmarks/ai_transpile/qasm/qft/qft_N012.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N012/step_0_tket/cheap_1_opt_qft_N012_tket_step0_tket.qasm,12,92,150,372,12,79,132,289,3.7584408750990406,qft_N012__tket
219,77,qft_N013,77,qft_N013,qft,benchmarks/ai_transpile/qasm/qft/qft_N013.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N013/step_0_qiskit_ai/cheap_1_opt_qft_N013_qiskit_ai_step0_qiskit_ai.qasm,13,100,174,434,13,302,174,538,1.1386106250574812,qft_N013__qiskit_ai
220,77,qft_N013,77,qft_N013,qft,benchmarks/ai_transpile/qasm/qft/qft_N013.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N013/step_0_qiskit_standard/cheap_1_opt_qft_N013_qiskit_standard_step0_qiskit_standard.qasm,13,100,174,434,13,90,174,360,0.030375582980923355,qft_N013__qiskit_standard
221,77,qft_N013,77,qft_N013,qft,benchmarks/ai_transpile/qasm/qft/qft_N013.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N013/step_0_tket/cheap_1_opt_qft_N013_tket_step0_tket.qasm,13,100,174,434,13,86,156,339,4.2556280409917235,qft_N013__tket
222,78,qft_N014,78,qft_N014,qft,benchmarks/ai_transpile/qasm/qft/qft_N014.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N014/step_0_qiskit_ai/cheap_1_opt_qft_N014_qiskit_ai_step0_qiskit_ai.qasm,14,108,203,504,14,322,203,616,1.9099235000321642,qft_N014__qiskit_ai
223,78,qft_N014,78,qft_N014,qft,benchmarks/ai_transpile/qasm/qft/qft_N014.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N014/step_0_qiskit_standard/cheap_1_opt_qft_N014_qiskit_standard_step0_qiskit_standard.qasm,14,108,203,504,14,98,203,419,0.053346708067692816,qft_N014__qiskit_standard
224,78,qft_N014,78,qft_N014,qft,benchmarks/ai_transpile/qasm/qft/qft_N014.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N014/step_0_tket/cheap_1_opt_qft_N014_tket_step0_tket.qasm,14,108,203,504,14,93,182,393,4.497696166974492,qft_N014__tket
225,79,qft_N015,79,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N015/step_0_qiskit_ai/cheap_1_opt_qft_N015_qiskit_ai_step0_qiskit_ai.qasm,15,116,231,576,15,345,231,696,2.0976207919884473,qft_N015__qiskit_ai
226,79,qft_N015,79,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N015/step_0_qiskit_standard/cheap_1_opt_qft_N015_qiskit_standard_step0_qiskit_standard.qasm,15,116,231,576,15,105,231,477,0.027884791023097932,qft_N015__qiskit_standard
227,79,qft_N015,79,qft_N015,qft,benchmarks/ai_transpile/qasm/qft/qft_N015.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N015/step_0_tket/cheap_1_opt_qft_N015_tket_step0_tket.qasm,15,116,231,576,15,100,210,451,5.330814333050512,qft_N015__tket
228,80,qft_N016,80,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N016/step_0_qiskit_ai/cheap_1_opt_qft_N016_qiskit_ai_step0_qiskit_ai.qasm,16,124,264,656,16,371,264,784,3.347181292017922,qft_N016__qiskit_ai
229,80,qft_N016,80,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N016/step_0_qiskit_standard/cheap_1_opt_qft_N016_qiskit_standard_step0_qiskit_standard.qasm,16,124,264,656,16,112,264,542,0.03693037491757423,qft_N016__qiskit_standard
230,80,qft_N016,80,qft_N016,qft,benchmarks/ai_transpile/qasm/qft/qft_N016.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N016/step_0_tket/cheap_1_opt_qft_N016_tket_step0_tket.qasm,16,124,264,656,16,107,240,513,5.519415957969613,qft_N016__tket
231,81,qft_N017,81,qft_N017,qft,benchmarks/ai_transpile/qasm/qft/qft_N017.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N017/step_0_qiskit_ai/cheap_1_opt_qft_N017_qiskit_ai_step0_qiskit_ai.qasm,17,132,296,738,17,400,296,874,2.821030749939382,qft_N017__qiskit_ai
232,81,qft_N017,81,qft_N017,qft,benchmarks/ai_transpile/qasm/qft/qft_N017.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N017/step_0_qiskit_standard/cheap_1_opt_qft_N017_qiskit_standard_step0_qiskit_standard.qasm,17,132,296,738,17,118,296,606,0.051442750031128526,qft_N017__qiskit_standard
233,81,qft_N017,81,qft_N017,qft,benchmarks/ai_transpile/qasm/qft/qft_N017.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N017/step_0_tket/cheap_1_opt_qft_N017_tket_step0_tket.qasm,17,132,296,738,17,114,272,579,6.883389916969463,qft_N017__tket
234,82,qft_N018,82,qft_N018,qft,benchmarks/ai_transpile/qasm/qft/qft_N018.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N018/step_0_qiskit_ai/cheap_1_opt_qft_N018_qiskit_ai_step0_qiskit_ai.qasm,18,140,333,828,18,432,333,972,5.741613249992952,qft_N018__qiskit_ai
235,82,qft_N018,82,qft_N018,qft,benchmarks/ai_transpile/qasm/qft/qft_N018.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N018/step_0_qiskit_standard/cheap_1_opt_qft_N018_qiskit_standard_step0_qiskit_standard.qasm,18,140,333,828,18,125,333,679,0.062177374958992004,qft_N018__qiskit_standard
236,82,qft_N018,82,qft_N018,qft,benchmarks/ai_transpile/qasm/qft/qft_N018.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N018/step_0_tket/cheap_1_opt_qft_N018_tket_step0_tket.qasm,18,140,333,828,18,121,306,649,7.6556222080253065,qft_N018__tket
237,83,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N019/step_0_qiskit_ai/cheap_1_opt_qft_N019_qiskit_ai_step0_qiskit_ai.qasm,19,148,369,920,19,467,369,1072,4.4531579579925165,qft_N019__qiskit_ai
238,83,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N019/step_0_qiskit_standard/cheap_1_opt_qft_N019_qiskit_standard_step0_qiskit_standard.qasm,19,148,369,920,19,132,369,753,0.05256479105446488,qft_N019__qiskit_standard
239,83,qft_N019,83,qft_N019,qft,benchmarks/ai_transpile/qasm/qft/qft_N019.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N019/step_0_tket/cheap_1_opt_qft_N019_tket_step0_tket.qasm,19,148,369,920,19,128,342,723,7.413347541936673,qft_N019__tket
240,84,qft_N020,84,qft_N020,qft,benchmarks/ai_transpile/qasm/qft/qft_N020.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qft_N020/step_0_qiskit_ai/cheap_1_opt_qft_N020_qiskit_ai_step0_qiskit_ai.qasm,20,156,410,1020,20,505,410,1180,5.57609179103747,qft_N020__qiskit_ai
241,84,qft_N020,84,qft_N020,qft,benchmarks/ai_transpile/qasm/qft/qft_N020.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qft_N020/step_0_qiskit_standard/cheap_1_opt_qft_N020_qiskit_standard_step0_qiskit_standard.qasm,20,156,410,1020,20,140,410,836,0.07444450003094971,qft_N020__qiskit_standard
242,84,qft_N020,84,qft_N020,qft,benchmarks/ai_transpile/qasm/qft/qft_N020.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qft_N020/step_0_tket/cheap_1_opt_qft_N020_tket_step0_tket.qasm,20,156,410,1020,20,135,380,801,7.479642208083533,qft_N020__tket
243,85,qv_N002_12345,85,qv_N002_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N002_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N002_12345/step_0_qiskit_ai/cheap_1_opt_qv_N002_12345_qiskit_ai_step0_qiskit_ai.qasm,2,46,6,86,2,112,6,214,0.0962373330257833,qv_N002_12345__qiskit_ai
244,85,qv_N002_12345,85,qv_N002_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N002_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N002_12345/step_0_qiskit_standard/cheap_1_opt_qv_N002_12345_qiskit_standard_step0_qiskit_standard.qasm,2,46,6,86,2,16,3,28,0.010635999962687492,qv_N002_12345__qiskit_standard
245,85,qv_N002_12345,85,qv_N002_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N002_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N002_12345/step_0_tket/cheap_1_opt_qv_N002_12345_tket_step0_tket.qasm,2,46,6,86,2,18,3,31,1.011730375001207,qv_N002_12345__tket
246,86,qv_N003_12345,86,qv_N003_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N003_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N003_12345/step_0_qiskit_ai/cheap_1_opt_qv_N003_12345_qiskit_ai_step0_qiskit_ai.qasm,3,69,9,129,3,168,9,321,0.18667854205705225,qv_N003_12345__qiskit_ai
247,86,qv_N003_12345,86,qv_N003_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N003_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N003_12345/step_0_qiskit_standard/cheap_1_opt_qv_N003_12345_qiskit_standard_step0_qiskit_standard.qasm,3,69,9,129,3,27,6,51,0.017379708006046712,qv_N003_12345__qiskit_standard
248,86,qv_N003_12345,86,qv_N003_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N003_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N003_12345/step_0_tket/cheap_1_opt_qv_N003_12345_tket_step0_tket.qasm,3,69,9,129,3,34,6,63,1.395577291958034,qv_N003_12345__tket
249,87,qv_N004_12345,87,qv_N004_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N004_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N004_12345/step_0_qiskit_ai/cheap_1_opt_qv_N004_12345_qiskit_ai_step0_qiskit_ai.qasm,4,92,24,344,4,231,24,856,1.0628262920072302,qv_N004_12345__qiskit_ai
250,87,qv_N004_12345,87,qv_N004_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N004_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N004_12345/step_0_qiskit_standard/cheap_1_opt_qv_N004_12345_qiskit_standard_step0_qiskit_standard.qasm,4,92,24,344,4,49,24,164,0.041907374979928136,qv_N004_12345__qiskit_standard
