id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,qasm_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
15393,1243,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,12,25,66,114,0,32,11,107,1801.154247239232,efficient_su2_12__wisq_rules__wisq_rules__wisq_rules
15456,707,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,12,19,22,94,0,13,22,22,4.6161072719842196,efficient_su2_12_r2__tket__tket__tket
15457,707,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,12,19,22,94,0,5,10,10,389.9898309633136,efficient_su2_12_r2__tket__tket__wisq_bqskit
15458,707,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,12,19,22,94,0,5,10,10,603.8327004769817,efficient_su2_12_r2__tket__tket__wisq_rules
15461,710,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,12,19,22,94,0,5,10,10,807.4607031783089,efficient_su2_12_r2__tket__wisq_bqskit__tket
15462,710,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,12,19,22,94,0,5,10,10,1184.2561045931652,efficient_su2_12_r2__tket__wisq_bqskit__wisq_bqskit
15463,710,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,12,19,22,94,0,5,10,10,1406.3893914623186,efficient_su2_12_r2__tket__wisq_bqskit__wisq_rules
15466,711,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,12,19,22,94,0,5,10,10,603.9125410346314,efficient_su2_12_r2__tket__wisq_rules__tket
15467,711,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,12,19,22,94,0,5,10,10,995.7372345356272,efficient_su2_12_r2__tket__wisq_rules__wisq_bqskit
15468,711,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,12,19,22,94,0,5,10,10,1203.0596516886726,efficient_su2_12_r2__tket__wisq_rules__wisq_rules
15481,1513,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,12,19,22,94,0,31,16,63,314.2573391618207,efficient_su2_12_r2__wisq_bqskit__tket__tket
15482,1513,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,12,19,22,94,0,5,10,10,689.9610783290118,efficient_su2_12_r2__wisq_bqskit__tket__wisq_bqskit
15483,1513,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,12,19,22,94,0,30,15,62,913.3262549936773,efficient_su2_12_r2__wisq_bqskit__tket__wisq_rules
15486,1516,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,12,19,22,94,0,5,10,10,828.6802010927349,efficient_su2_12_r2__wisq_bqskit__wisq_bqskit__tket
15487,1516,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,12,19,22,94,0,5,10,10,1201.592055261135,efficient_su2_12_r2__wisq_bqskit__wisq_bqskit__wisq_bqskit
15488,1516,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,12,19,22,94,0,5,10,10,1428.4491923162714,efficient_su2_12_r2__wisq_bqskit__wisq_bqskit__wisq_rules
15491,1517,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,12,19,22,94,0,32,16,66,912.85035613738,efficient_su2_12_r2__wisq_bqskit__wisq_rules__tket
15492,1517,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,12,19,22,94,0,22,10,66,1280.774151481688,efficient_su2_12_r2__wisq_bqskit__wisq_rules__wisq_bqskit
15493,1517,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,12,19,22,94,0,39,16,82,1511.6373280873522,efficient_su2_12_r2__wisq_bqskit__wisq_rules__wisq_rules
15506,1818,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,12,19,22,94,0,13,22,22,602.3688206886873,efficient_su2_12_r2__wisq_rules__tket__tket
15507,1818,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,12,19,22,94,0,5,10,10,980.8780263019726,efficient_su2_12_r2__wisq_rules__tket__wisq_bqskit
15508,1818,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,12,19,22,94,0,5,10,10,1201.8507076874375,efficient_su2_12_r2__wisq_rules__tket__wisq_rules
15511,1821,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,12,19,22,94,0,25,10,74,1086.17757831607,efficient_su2_12_r2__wisq_rules__wisq_bqskit__tket
15512,1821,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,12,19,22,94,0,6,10,11,1454.5552614033222,efficient_su2_12_r2__wisq_rules__wisq_bqskit__wisq_bqskit
15513,1821,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,12,19,22,94,0,26,10,89,1685.7120008468628,efficient_su2_12_r2__wisq_rules__wisq_bqskit__wisq_rules
15516,1822,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,12,19,22,94,0,13,22,22,1202.6913306377828,efficient_su2_12_r2__wisq_rules__wisq_rules__tket
15517,1822,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,12,19,22,94,0,29,12,68,1563.9050418650731,efficient_su2_12_r2__wisq_rules__wisq_rules__wisq_bqskit
15518,1822,efficient_su2_12_r2,3,efficient_su2_12_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12_r2.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,12,19,22,94,0,25,22,166,1801.3875631522387,efficient_su2_12_r2__wisq_rules__wisq_rules__wisq_rules
15572,1303,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,16,33,120,184,0,37,120,248,10.20645851828158,efficient_su2_16__tket__tket__tket
15573,1303,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,16,33,120,184,0,60,38,242,369.9254295276478,efficient_su2_16__tket__tket__wisq_bqskit
15574,1303,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,16,33,120,184,0,44,15,143,607.4993685353547,efficient_su2_16__tket__tket__wisq_rules
15577,1306,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,16,33,120,184,0,36,40,168,583.1229835618287,efficient_su2_16__tket__wisq_bqskit__tket
15578,1306,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,16,33,120,184,0,36,40,168,967.181289705448,efficient_su2_16__tket__wisq_bqskit__wisq_bqskit
15579,1306,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,16,33,120,184,0,36,40,168,1181.7394860051572,efficient_su2_16__tket__wisq_bqskit__wisq_rules
15582,1307,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,16,33,120,184,0,38,33,161,606.1698061330244,efficient_su2_16__tket__wisq_rules__tket
15583,1307,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,16,33,120,184,0,43,33,161,972.2142707034944,efficient_su2_16__tket__wisq_rules__wisq_bqskit
15584,1307,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,16,33,120,184,0,43,33,161,1204.8906320454553,efficient_su2_16__tket__wisq_rules__wisq_rules
15597,1308,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,16,33,120,184,0,38,15,143,331.50459993071854,efficient_su2_16__wisq_bqskit__tket__tket
15598,1308,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,16,33,120,184,0,38,15,143,701.6024883789942,efficient_su2_16__wisq_bqskit__tket__wisq_bqskit
15599,1308,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,16,33,120,184,0,38,15,143,930.788059095852,efficient_su2_16__wisq_bqskit__tket__wisq_rules
15602,1311,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,16,33,120,184,0,38,15,143,1011.8138941647484,efficient_su2_16__wisq_bqskit__wisq_bqskit__tket
15603,1311,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,16,33,120,184,0,47,15,143,1388.78399836272,efficient_su2_16__wisq_bqskit__wisq_bqskit__wisq_bqskit
15604,1311,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,16,33,120,184,0,47,15,143,1610.8811519863084,efficient_su2_16__wisq_bqskit__wisq_bqskit__wisq_rules
15607,1312,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,16,33,120,184,0,38,15,143,931.0879268860444,efficient_su2_16__wisq_bqskit__wisq_rules__tket
15608,1312,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,16,33,120,184,0,47,15,143,1296.5464279102162,efficient_su2_16__wisq_bqskit__wisq_rules__wisq_bqskit
15609,1312,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,16,33,120,184,0,47,15,143,1529.6026073535904,efficient_su2_16__wisq_bqskit__wisq_rules__wisq_rules
15621,1587,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,16,33,120,184,0,28,38,166,604.4770616404712,efficient_su2_16__wisq_rules__tket__tket
15622,1587,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,16,33,120,184,0,28,38,166,976.3936602380128,efficient_su2_16__wisq_rules__tket__wisq_bqskit
15623,1587,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,16,33,120,184,0,28,38,166,1202.9681547638029,efficient_su2_16__wisq_rules__tket__wisq_rules
15626,1590,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,16,33,120,184,0,28,38,166,1075.5655287615955,efficient_su2_16__wisq_rules__wisq_bqskit__tket
15627,1590,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,16,33,120,184,0,28,38,166,1446.424712867476,efficient_su2_16__wisq_rules__wisq_bqskit__wisq_bqskit
15628,1590,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,16,33,120,184,0,28,38,166,1674.1281675389037,efficient_su2_16__wisq_rules__wisq_bqskit__wisq_rules
15631,1591,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,16,33,120,184,0,28,38,166,1202.7073908410966,efficient_su2_16__wisq_rules__wisq_rules__tket
15632,1591,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,16,33,120,184,0,28,38,166,1569.817502560094,efficient_su2_16__wisq_rules__wisq_rules__wisq_bqskit
15633,1591,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,16,33,120,184,0,28,38,166,1801.1850002286956,efficient_su2_16__wisq_rules__wisq_rules__wisq_rules
15695,1808,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,8,27,56,104,0,33,56,153,6.0649443455040455,efficient_su2_8__tket__tket__tket
15696,1808,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,8,27,56,104,0,34,14,111,372.1173098022118,efficient_su2_8__tket__tket__wisq_bqskit
15697,1808,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,8,27,56,104,0,35,14,111,604.392064742744,efficient_su2_8__tket__tket__wisq_rules
15700,1811,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,8,27,56,104,0,28,14,111,483.32426269259304,efficient_su2_8__tket__wisq_bqskit__tket
15701,1811,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,8,27,56,104,0,35,14,110,840.5633770301938,efficient_su2_8__tket__wisq_bqskit__wisq_bqskit
15702,1811,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,8,27,56,104,0,35,14,110,1082.6169182071462,efficient_su2_8__tket__wisq_bqskit__wisq_rules
15705,1812,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,8,27,56,104,0,28,14,111,603.6804510410875,efficient_su2_8__tket__wisq_rules__tket
15706,1812,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,8,27,56,104,0,25,14,110,964.7218447569758,efficient_su2_8__tket__wisq_rules__wisq_bqskit
15707,1812,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,8,27,56,104,0,25,14,110,1203.032766252756,efficient_su2_8__tket__wisq_rules__wisq_rules
15720,664,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,8,27,56,104,0,28,14,111,304.0763703742996,efficient_su2_8__wisq_bqskit__tket__tket
15721,664,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,8,27,56,104,0,28,14,111,657.5945051545277,efficient_su2_8__wisq_bqskit__tket__wisq_bqskit
15722,664,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,8,27,56,104,0,28,14,111,903.351051332429,efficient_su2_8__wisq_bqskit__tket__wisq_rules
15725,667,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,8,27,56,104,0,28,14,111,759.8640157524496,efficient_su2_8__wisq_bqskit__wisq_bqskit__tket
15726,667,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,8,27,56,104,0,33,14,110,1118.9529617223889,efficient_su2_8__wisq_bqskit__wisq_bqskit__wisq_bqskit
15727,667,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,8,27,56,104,0,33,14,110,1359.0888471975925,efficient_su2_8__wisq_bqskit__wisq_bqskit__wisq_rules
15730,668,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,8,27,56,104,0,28,14,111,903.556975349784,efficient_su2_8__wisq_bqskit__wisq_rules__tket
15731,668,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,8,27,56,104,0,33,14,110,1252.991284782067,efficient_su2_8__wisq_bqskit__wisq_rules__wisq_bqskit
15732,668,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,8,27,56,104,0,33,14,110,1502.9768259599805,efficient_su2_8__wisq_bqskit__wisq_rules__wisq_rules
15745,2575,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,8,27,56,104,0,28,14,111,602.8223301302642,efficient_su2_8__wisq_rules__tket__tket
15746,2575,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,8,27,56,104,0,28,14,111,1114.6517430394888,efficient_su2_8__wisq_rules__tket__wisq_bqskit
15747,2575,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,8,27,56,104,0,28,14,111,1201.7502105897292,efficient_su2_8__wisq_rules__tket__wisq_rules
15750,2578,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,8,27,56,104,0,28,14,111,1073.0398264396936,efficient_su2_8__wisq_rules__wisq_bqskit__tket
15751,2578,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,8,27,56,104,0,35,14,110,1407.0909509519115,efficient_su2_8__wisq_rules__wisq_bqskit__wisq_bqskit
15752,2578,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,8,27,56,104,0,35,14,110,1672.3056405968964,efficient_su2_8__wisq_rules__wisq_bqskit__wisq_rules
15755,2579,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,8,27,56,104,0,28,14,111,1201.734174140729,efficient_su2_8__wisq_rules__wisq_rules__tket
15756,2579,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,8,27,56,104,0,35,14,110,1603.5311186248437,efficient_su2_8__wisq_rules__wisq_rules__wisq_bqskit
15757,2579,efficient_su2_8,5,efficient_su2_8,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_8.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,8,27,56,104,0,35,14,110,1801.0568365054205,efficient_su2_8__wisq_rules__wisq_rules__wisq_rules
15820,841,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,12,31,3,65,0,113,99,233,7.502134259790182,gf2^4_mult__tket__tket__tket
15821,841,gf2^4_mult,14,gf2^4_mult,feynman,benchmarks/ai_transpile/qasm/feynman/gf2^4_mult.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,12,31,3,65,0,201,98,354,305.36915583442897,gf2^4_mult__tket__tket__wisq_bqskit
