id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
15530,2256,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_bqskit__tket,3,qiskit_ai,wisq_bqskit,tket,,16,33,120,184,0,114,121,317,478.5511627290398,efficient_su2_16__qiskit_ai__wisq_bqskit__tket
15531,2256,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_bqskit__wisq_bqskit,3,qiskit_ai,wisq_bqskit,wisq_bqskit,,16,33,120,184,0,211,181,653,844.0811143126339,efficient_su2_16__qiskit_ai__wisq_bqskit__wisq_bqskit
15532,2256,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_bqskit__wisq_rules,3,qiskit_ai,wisq_bqskit,wisq_rules,,16,33,120,184,0,143,182,370,1074.3838484389707,efficient_su2_16__qiskit_ai__wisq_bqskit__wisq_rules
15533,2257,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_rules__qiskit_ai,3,qiskit_ai,wisq_rules,qiskit_ai,,16,33,120,184,0,153,248,376,607.1259134132415,efficient_su2_16__qiskit_ai__wisq_rules__qiskit_ai
15534,2257,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_rules__qiskit_standard,3,qiskit_ai,wisq_rules,qiskit_standard,,16,33,120,184,0,227,356,668,605.0357454838231,efficient_su2_16__qiskit_ai__wisq_rules__qiskit_standard
15535,2257,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_rules__tket,3,qiskit_ai,wisq_rules,tket,,16,33,120,184,0,102,111,274,608.6299143638462,efficient_su2_16__qiskit_ai__wisq_rules__tket
15536,2257,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_rules__wisq_bqskit,3,qiskit_ai,wisq_rules,wisq_bqskit,,16,33,120,184,0,258,162,760,971.810881796293,efficient_su2_16__qiskit_ai__wisq_rules__wisq_bqskit
15537,2257,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_ai__wisq_rules__wisq_rules,3,qiskit_ai,wisq_rules,wisq_rules,,16,33,120,184,0,121,171,299,1205.295573936775,efficient_su2_16__qiskit_ai__wisq_rules__wisq_rules
15538,2785,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_ai__qiskit_standard,3,qiskit_standard,qiskit_ai,qiskit_standard,,16,33,120,184,0,188,282,910,4.767748954705894,efficient_su2_16__qiskit_standard__qiskit_ai__qiskit_standard
15539,2785,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_ai__tket,3,qiskit_standard,qiskit_ai,tket,,16,33,120,184,0,86,114,346,9.178016867488624,efficient_su2_16__qiskit_standard__qiskit_ai__tket
15540,2785,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_ai__wisq_bqskit,3,qiskit_standard,qiskit_ai,wisq_bqskit,,16,33,120,184,0,237,199,1065,367.9762631095946,efficient_su2_16__qiskit_standard__qiskit_ai__wisq_bqskit
15541,2785,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_ai__wisq_rules,3,qiskit_standard,qiskit_ai,wisq_rules,,16,33,120,184,0,175,210,899,604.9360952340066,efficient_su2_16__qiskit_standard__qiskit_ai__wisq_rules
15542,2784,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_standard__qiskit_ai,3,qiskit_standard,qiskit_standard,qiskit_ai,,16,33,120,184,0,202,324,1049,6.36539522651583,efficient_su2_16__qiskit_standard__qiskit_standard__qiskit_ai
15543,2784,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_standard__qiskit_standard,3,qiskit_standard,qiskit_standard,qiskit_standard,,16,33,120,184,0,202,324,1049,1.3405955005437136,efficient_su2_16__qiskit_standard__qiskit_standard__qiskit_standard
15544,2784,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_standard__tket,3,qiskit_standard,qiskit_standard,tket,,16,33,120,184,0,70,120,353,5.646928549744189,efficient_su2_16__qiskit_standard__qiskit_standard__tket
15545,2784,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_standard__wisq_bqskit,3,qiskit_standard,qiskit_standard,wisq_bqskit,,16,33,120,184,0,250,235,1087,366.1807094756514,efficient_su2_16__qiskit_standard__qiskit_standard__wisq_bqskit
15546,2784,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__qiskit_standard__wisq_rules,3,qiskit_standard,qiskit_standard,wisq_rules,,16,33,120,184,0,211,245,966,601.1551782274619,efficient_su2_16__qiskit_standard__qiskit_standard__wisq_rules
15547,2783,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__tket__qiskit_ai,3,qiskit_standard,tket,qiskit_ai,,16,33,120,184,0,132,213,436,9.026682075113058,efficient_su2_16__qiskit_standard__tket__qiskit_ai
15548,2783,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__tket__qiskit_standard,3,qiskit_standard,tket,qiskit_standard,,16,33,120,184,0,228,272,1229,5.720030980184674,efficient_su2_16__qiskit_standard__tket__qiskit_standard
15549,2783,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__tket__tket,3,qiskit_standard,tket,tket,,16,33,120,184,0,69,120,329,9.450140266679227,efficient_su2_16__qiskit_standard__tket__tket
15550,2783,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__tket__wisq_bqskit,3,qiskit_standard,tket,wisq_bqskit,,16,33,120,184,0,168,66,458,372.3853248041123,efficient_su2_16__qiskit_standard__tket__wisq_bqskit
15551,2783,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__tket__wisq_rules,3,qiskit_standard,tket,wisq_rules,,16,33,120,184,0,102,71,289,605.7513041654602,efficient_su2_16__qiskit_standard__tket__wisq_rules
15552,2786,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_bqskit__qiskit_ai,3,qiskit_standard,wisq_bqskit,qiskit_ai,,16,33,120,184,0,302,283,1164,423.6824237871915,efficient_su2_16__qiskit_standard__wisq_bqskit__qiskit_ai
15553,2786,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_bqskit__qiskit_standard,3,qiskit_standard,wisq_bqskit,qiskit_standard,,16,33,120,184,0,339,368,1223,418.0785880377516,efficient_su2_16__qiskit_standard__wisq_bqskit__qiskit_standard
15554,2786,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_bqskit__tket,3,qiskit_standard,wisq_bqskit,tket,,16,33,120,184,0,154,133,538,423.355329993181,efficient_su2_16__qiskit_standard__wisq_bqskit__tket
15555,2786,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_bqskit__wisq_bqskit,3,qiskit_standard,wisq_bqskit,wisq_bqskit,,16,33,120,184,0,321,217,1203,781.8494225144386,efficient_su2_16__qiskit_standard__wisq_bqskit__wisq_bqskit
15556,2786,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_bqskit__wisq_rules,3,qiskit_standard,wisq_bqskit,wisq_rules,,16,33,120,184,0,257,222,1099,1018.3938616300002,efficient_su2_16__qiskit_standard__wisq_bqskit__wisq_rules
15557,2787,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_rules__qiskit_ai,3,qiskit_standard,wisq_rules,qiskit_ai,,16,33,120,184,0,234,311,1001,608.4123344337568,efficient_su2_16__qiskit_standard__wisq_rules__qiskit_ai
15558,2787,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_rules__qiskit_standard,3,qiskit_standard,wisq_rules,qiskit_standard,,16,33,120,184,0,340,395,1205,601.2667195731774,efficient_su2_16__qiskit_standard__wisq_rules__qiskit_standard
15559,2787,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_rules__tket,3,qiskit_standard,wisq_rules,tket,,16,33,120,184,0,77,132,371,606.3779122736305,efficient_su2_16__qiskit_standard__wisq_rules__tket
15560,2787,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_rules__wisq_bqskit,3,qiskit_standard,wisq_rules,wisq_bqskit,,16,33,120,184,0,325,234,1324,966.245782823302,efficient_su2_16__qiskit_standard__wisq_rules__wisq_bqskit
15561,2787,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_qiskit_standard__wisq_rules__wisq_rules,3,qiskit_standard,wisq_rules,wisq_rules,,16,33,120,184,0,194,249,939,1201.4990535527468,efficient_su2_16__qiskit_standard__wisq_rules__wisq_rules
15562,1305,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_ai__qiskit_ai,3,tket,qiskit_ai,qiskit_ai,,16,33,120,184,0,117,191,319,9.978358624503016,efficient_su2_16__tket__qiskit_ai__qiskit_ai
15563,1305,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_ai__qiskit_standard,3,tket,qiskit_ai,qiskit_standard,,16,33,120,184,0,130,238,402,6.413338962011039,efficient_su2_16__tket__qiskit_ai__qiskit_standard
15564,1305,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_ai__tket,3,tket,qiskit_ai,tket,,16,33,120,184,0,67,114,253,11.132973817177117,efficient_su2_16__tket__qiskit_ai__tket
15565,1305,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_ai__wisq_bqskit,3,tket,qiskit_ai,wisq_bqskit,,16,33,120,184,0,257,177,793,385.8683531116694,efficient_su2_16__tket__qiskit_ai__wisq_bqskit
15566,1305,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_ai__wisq_rules,3,tket,qiskit_ai,wisq_rules,,16,33,120,184,0,101,177,305,606.7772656483576,efficient_su2_16__tket__qiskit_ai__wisq_rules
15567,1304,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_standard__qiskit_standard,3,tket,qiskit_standard,qiskit_standard,,16,33,120,184,0,209,319,967,4.520105445757508,efficient_su2_16__tket__qiskit_standard__qiskit_standard
15568,1304,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_standard__tket,3,tket,qiskit_standard,tket,,16,33,120,184,0,69,120,367,9.003952208906412,efficient_su2_16__tket__qiskit_standard__tket
15569,1304,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_standard__wisq_bqskit,3,tket,qiskit_standard,wisq_bqskit,,16,33,120,184,0,402,234,1336,364.7838793704286,efficient_su2_16__tket__qiskit_standard__wisq_bqskit
15570,1304,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__qiskit_standard__wisq_rules,3,tket,qiskit_standard,wisq_rules,,16,33,120,184,0,258,231,799,604.7015514755622,efficient_su2_16__tket__qiskit_standard__wisq_rules
15571,1303,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__tket__qiskit_standard,3,tket,tket,qiskit_standard,,16,33,120,184,0,210,340,950,7.259874529205263,efficient_su2_16__tket__tket__qiskit_standard
15575,1306,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_bqskit__qiskit_ai,3,tket,wisq_bqskit,qiskit_ai,,16,33,120,184,0,90,109,237,582.3352605355904,efficient_su2_16__tket__wisq_bqskit__qiskit_ai
15576,1306,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_bqskit__qiskit_standard,3,tket,wisq_bqskit,qiskit_standard,,16,33,120,184,0,181,235,418,581.5048684626818,efficient_su2_16__tket__wisq_bqskit__qiskit_standard
15580,1307,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_rules__qiskit_ai,3,tket,wisq_rules,qiskit_ai,,16,33,120,184,0,81,77,205,605.332701548934,efficient_su2_16__tket__wisq_rules__qiskit_ai
15581,1307,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_tket__wisq_rules__qiskit_standard,3,tket,wisq_rules,qiskit_standard,,16,33,120,184,0,141,157,320,604.5856872377917,efficient_su2_16__tket__wisq_rules__qiskit_standard
15585,1310,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_ai__qiskit_ai,3,wisq_bqskit,qiskit_ai,qiskit_ai,,16,33,120,184,0,47,15,143,329.5180074721575,efficient_su2_16__wisq_bqskit__qiskit_ai__qiskit_ai
15586,1310,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_ai__qiskit_standard,3,wisq_bqskit,qiskit_ai,qiskit_standard,,16,33,120,184,0,47,15,143,329.1660444056615,efficient_su2_16__wisq_bqskit__qiskit_ai__qiskit_standard
15587,1310,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_ai__tket,3,wisq_bqskit,qiskit_ai,tket,,16,33,120,184,0,38,15,143,330.52314057201147,efficient_su2_16__wisq_bqskit__qiskit_ai__tket
15588,1310,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_ai__wisq_bqskit,3,wisq_bqskit,qiskit_ai,wisq_bqskit,,16,33,120,184,0,47,15,143,705.696427822113,efficient_su2_16__wisq_bqskit__qiskit_ai__wisq_bqskit
15589,1310,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_ai__wisq_rules,3,wisq_bqskit,qiskit_ai,wisq_rules,,16,33,120,184,0,47,15,143,929.64195683226,efficient_su2_16__wisq_bqskit__qiskit_ai__wisq_rules
15590,1309,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_standard__qiskit_ai,3,wisq_bqskit,qiskit_standard,qiskit_ai,,16,33,120,184,0,47,15,143,329.1161904139444,efficient_su2_16__wisq_bqskit__qiskit_standard__qiskit_ai
15591,1309,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_standard__qiskit_standard,3,wisq_bqskit,qiskit_standard,qiskit_standard,,16,33,120,184,0,47,15,143,328.8384788259864,efficient_su2_16__wisq_bqskit__qiskit_standard__qiskit_standard
15592,1309,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_standard__tket,3,wisq_bqskit,qiskit_standard,tket,,16,33,120,184,0,38,15,143,329.9440372744575,efficient_su2_16__wisq_bqskit__qiskit_standard__tket
15593,1309,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_standard__wisq_bqskit,3,wisq_bqskit,qiskit_standard,wisq_bqskit,,16,33,120,184,0,47,15,143,706.2835193639621,efficient_su2_16__wisq_bqskit__qiskit_standard__wisq_bqskit
15594,1309,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__qiskit_standard__wisq_rules,3,wisq_bqskit,qiskit_standard,wisq_rules,,16,33,120,184,0,47,15,143,929.1976750856264,efficient_su2_16__wisq_bqskit__qiskit_standard__wisq_rules
15595,1308,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__tket__qiskit_ai,3,wisq_bqskit,tket,qiskit_ai,,16,33,120,184,0,38,15,143,330.6958997370675,efficient_su2_16__wisq_bqskit__tket__qiskit_ai
15596,1308,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__tket__qiskit_standard,3,wisq_bqskit,tket,qiskit_standard,,16,33,120,184,0,38,15,143,330.36035769060254,efficient_su2_16__wisq_bqskit__tket__qiskit_standard
15600,1311,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_bqskit__qiskit_ai,3,wisq_bqskit,wisq_bqskit,qiskit_ai,,16,33,120,184,0,47,15,143,1010.952053213492,efficient_su2_16__wisq_bqskit__wisq_bqskit__qiskit_ai
15601,1311,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_bqskit__qiskit_standard,3,wisq_bqskit,wisq_bqskit,qiskit_standard,,16,33,120,184,0,47,15,143,1010.6101253051312,efficient_su2_16__wisq_bqskit__wisq_bqskit__qiskit_standard
15605,1312,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_rules__qiskit_ai,3,wisq_bqskit,wisq_rules,qiskit_ai,,16,33,120,184,0,47,15,143,929.6358523461968,efficient_su2_16__wisq_bqskit__wisq_rules__qiskit_ai
15606,1312,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_bqskit__wisq_rules__qiskit_standard,3,wisq_bqskit,wisq_rules,qiskit_standard,,16,33,120,184,0,47,15,143,929.3019639570266,efficient_su2_16__wisq_bqskit__wisq_rules__qiskit_standard
15610,1589,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_ai__qiskit_standard,3,wisq_rules,qiskit_ai,qiskit_standard,,16,33,120,184,0,111,189,349,601.9556464049965,efficient_su2_16__wisq_rules__qiskit_ai__qiskit_standard
15611,1589,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_ai__tket,3,wisq_rules,qiskit_ai,tket,,16,33,120,184,0,27,38,166,604.0562972771004,efficient_su2_16__wisq_rules__qiskit_ai__tket
15612,1589,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_ai__wisq_bqskit,3,wisq_rules,qiskit_ai,wisq_bqskit,,16,33,120,184,0,179,122,453,966.1040661204606,efficient_su2_16__wisq_rules__qiskit_ai__wisq_bqskit
15613,1589,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_ai__wisq_rules,3,wisq_rules,qiskit_ai,wisq_rules,,16,33,120,184,0,118,132,260,1201.9627283876762,efficient_su2_16__wisq_rules__qiskit_ai__wisq_rules
15614,1588,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_standard__qiskit_ai,3,wisq_rules,qiskit_standard,qiskit_ai,,16,33,120,184,0,101,125,297,601.9711698051542,efficient_su2_16__wisq_rules__qiskit_standard__qiskit_ai
15615,1588,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_standard__qiskit_standard,3,wisq_rules,qiskit_standard,qiskit_standard,,16,33,120,184,0,122,201,373,600.939074119553,efficient_su2_16__wisq_rules__qiskit_standard__qiskit_standard
15616,1588,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_standard__tket,3,wisq_rules,qiskit_standard,tket,,16,33,120,184,0,38,38,183,602.8661347320303,efficient_su2_16__wisq_rules__qiskit_standard__tket
15617,1588,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_standard__wisq_bqskit,3,wisq_rules,qiskit_standard,wisq_bqskit,,16,33,120,184,0,212,102,555,959.8341921484098,efficient_su2_16__wisq_rules__qiskit_standard__wisq_bqskit
15618,1588,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__qiskit_standard__wisq_rules,3,wisq_rules,qiskit_standard,wisq_rules,,16,33,120,184,0,120,115,286,1201.22010173928,efficient_su2_16__wisq_rules__qiskit_standard__wisq_rules
15619,1587,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__tket__qiskit_ai,3,wisq_rules,tket,qiskit_ai,,16,33,120,184,0,65,93,221,603.3791293650866,efficient_su2_16__wisq_rules__tket__qiskit_ai
15620,1587,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__tket__qiskit_standard,3,wisq_rules,tket,qiskit_standard,,16,33,120,184,0,119,185,384,602.6164425350726,efficient_su2_16__wisq_rules__tket__qiskit_standard
15624,1590,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_bqskit__qiskit_ai,3,wisq_rules,wisq_bqskit,qiskit_ai,,16,33,120,184,0,67,93,221,1074.6312996596098,efficient_su2_16__wisq_rules__wisq_bqskit__qiskit_ai
15625,1590,efficient_su2_16,4,efficient_su2_16,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_16.qasm,chain3_wisq_rules__wisq_bqskit__qiskit_standard,3,wisq_rules,wisq_bqskit,qiskit_standard,,16,33,120,184,0,120,191,386,1073.7902419306338,efficient_su2_16__wisq_rules__wisq_bqskit__qiskit_standard
