id,opt_chain,parent_circuit_id,parent_circuit,parent_path,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds
84,efficient_su2_10_r2__tket__qiskit_ai__wisq_bqskit,15,efficient_su2_10_r2__tket__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,qiskit_ai,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
85,efficient_su2_10_r2__tket__qiskit_standard__qiskit_ai,16,efficient_su2_10_r2__tket__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,qiskit_standard,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
86,efficient_su2_10_r2__tket__qiskit_standard__qiskit_standard,16,efficient_su2_10_r2__tket__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,qiskit_standard,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
87,efficient_su2_10_r2__tket__qiskit_standard__tket,16,efficient_su2_10_r2__tket__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,qiskit_standard,tket,N/A,10,17,18,78,0,0,0,0,0.0
88,efficient_su2_10_r2__tket__qiskit_standard__wisq_rules,16,efficient_su2_10_r2__tket__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,qiskit_standard,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
89,efficient_su2_10_r2__tket__qiskit_standard__wisq_bqskit,16,efficient_su2_10_r2__tket__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,qiskit_standard,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
90,efficient_su2_10_r2__tket__tket__qiskit_ai,17,efficient_su2_10_r2__tket__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,tket,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
91,efficient_su2_10_r2__tket__tket__qiskit_standard,17,efficient_su2_10_r2__tket__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,tket,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
92,efficient_su2_10_r2__tket__tket__tket,17,efficient_su2_10_r2__tket__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,tket,tket,N/A,10,17,18,78,0,0,0,0,0.0
93,efficient_su2_10_r2__tket__tket__wisq_rules,17,efficient_su2_10_r2__tket__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,tket,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
94,efficient_su2_10_r2__tket__tket__wisq_bqskit,17,efficient_su2_10_r2__tket__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,tket,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
95,efficient_su2_10_r2__tket__wisq_rules__qiskit_ai,18,efficient_su2_10_r2__tket__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_rules,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
96,efficient_su2_10_r2__tket__wisq_rules__qiskit_standard,18,efficient_su2_10_r2__tket__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_rules,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
97,efficient_su2_10_r2__tket__wisq_rules__tket,18,efficient_su2_10_r2__tket__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_rules,tket,N/A,10,17,18,78,0,0,0,0,0.0
98,efficient_su2_10_r2__tket__wisq_rules__wisq_rules,18,efficient_su2_10_r2__tket__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_rules,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
99,efficient_su2_10_r2__tket__wisq_rules__wisq_bqskit,18,efficient_su2_10_r2__tket__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_rules,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
100,efficient_su2_10_r2__tket__wisq_bqskit__qiskit_ai,19,efficient_su2_10_r2__tket__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_bqskit,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
101,efficient_su2_10_r2__tket__wisq_bqskit__qiskit_standard,19,efficient_su2_10_r2__tket__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_bqskit,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
102,efficient_su2_10_r2__tket__wisq_bqskit__tket,19,efficient_su2_10_r2__tket__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_bqskit,tket,N/A,10,17,18,78,0,0,0,0,0.0
103,efficient_su2_10_r2__tket__wisq_bqskit__wisq_rules,19,efficient_su2_10_r2__tket__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_bqskit,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
104,efficient_su2_10_r2__tket__wisq_bqskit__wisq_bqskit,19,efficient_su2_10_r2__tket__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,tket,wisq_bqskit,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
105,efficient_su2_10_r2__wisq_rules__qiskit_ai__qiskit_ai,20,efficient_su2_10_r2__wisq_rules__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_ai,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
106,efficient_su2_10_r2__wisq_rules__qiskit_ai__qiskit_standard,20,efficient_su2_10_r2__wisq_rules__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_ai,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
107,efficient_su2_10_r2__wisq_rules__qiskit_ai__tket,20,efficient_su2_10_r2__wisq_rules__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_ai,tket,N/A,10,17,18,78,0,0,0,0,0.0
108,efficient_su2_10_r2__wisq_rules__qiskit_ai__wisq_rules,20,efficient_su2_10_r2__wisq_rules__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_ai,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
109,efficient_su2_10_r2__wisq_rules__qiskit_ai__wisq_bqskit,20,efficient_su2_10_r2__wisq_rules__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_ai,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
110,efficient_su2_10_r2__wisq_rules__qiskit_standard__qiskit_ai,21,efficient_su2_10_r2__wisq_rules__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_standard,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
111,efficient_su2_10_r2__wisq_rules__qiskit_standard__qiskit_standard,21,efficient_su2_10_r2__wisq_rules__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_standard,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
112,efficient_su2_10_r2__wisq_rules__qiskit_standard__tket,21,efficient_su2_10_r2__wisq_rules__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_standard,tket,N/A,10,17,18,78,0,0,0,0,0.0
113,efficient_su2_10_r2__wisq_rules__qiskit_standard__wisq_rules,21,efficient_su2_10_r2__wisq_rules__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_standard,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
114,efficient_su2_10_r2__wisq_rules__qiskit_standard__wisq_bqskit,21,efficient_su2_10_r2__wisq_rules__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,qiskit_standard,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
115,efficient_su2_10_r2__wisq_rules__tket__qiskit_ai,22,efficient_su2_10_r2__wisq_rules__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,tket,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
116,efficient_su2_10_r2__wisq_rules__tket__qiskit_standard,22,efficient_su2_10_r2__wisq_rules__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,tket,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
117,efficient_su2_10_r2__wisq_rules__tket__tket,22,efficient_su2_10_r2__wisq_rules__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,tket,tket,N/A,10,17,18,78,0,0,0,0,0.0
118,efficient_su2_10_r2__wisq_rules__tket__wisq_rules,22,efficient_su2_10_r2__wisq_rules__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,tket,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
119,efficient_su2_10_r2__wisq_rules__tket__wisq_bqskit,22,efficient_su2_10_r2__wisq_rules__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,tket,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
120,efficient_su2_10_r2__wisq_rules__wisq_rules__qiskit_ai,23,efficient_su2_10_r2__wisq_rules__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_rules,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
121,efficient_su2_10_r2__wisq_rules__wisq_rules__qiskit_standard,23,efficient_su2_10_r2__wisq_rules__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_rules,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
122,efficient_su2_10_r2__wisq_rules__wisq_rules__tket,23,efficient_su2_10_r2__wisq_rules__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_rules,tket,N/A,10,17,18,78,0,0,0,0,0.0
123,efficient_su2_10_r2__wisq_rules__wisq_rules__wisq_rules,23,efficient_su2_10_r2__wisq_rules__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_rules,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
124,efficient_su2_10_r2__wisq_rules__wisq_rules__wisq_bqskit,23,efficient_su2_10_r2__wisq_rules__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_rules,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
125,efficient_su2_10_r2__wisq_rules__wisq_bqskit__qiskit_ai,24,efficient_su2_10_r2__wisq_rules__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_bqskit,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
126,efficient_su2_10_r2__wisq_rules__wisq_bqskit__qiskit_standard,24,efficient_su2_10_r2__wisq_rules__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_bqskit,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
127,efficient_su2_10_r2__wisq_rules__wisq_bqskit__tket,24,efficient_su2_10_r2__wisq_rules__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_bqskit,tket,N/A,10,17,18,78,0,0,0,0,0.0
128,efficient_su2_10_r2__wisq_rules__wisq_bqskit__wisq_rules,24,efficient_su2_10_r2__wisq_rules__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_bqskit,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
129,efficient_su2_10_r2__wisq_rules__wisq_bqskit__wisq_bqskit,24,efficient_su2_10_r2__wisq_rules__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_rules,wisq_bqskit,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
130,efficient_su2_10_r2__wisq_bqskit__qiskit_ai__qiskit_ai,25,efficient_su2_10_r2__wisq_bqskit__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_ai,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
131,efficient_su2_10_r2__wisq_bqskit__qiskit_ai__qiskit_standard,25,efficient_su2_10_r2__wisq_bqskit__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_ai,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
132,efficient_su2_10_r2__wisq_bqskit__qiskit_ai__tket,25,efficient_su2_10_r2__wisq_bqskit__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_ai,tket,N/A,10,17,18,78,0,0,0,0,0.0
133,efficient_su2_10_r2__wisq_bqskit__qiskit_ai__wisq_rules,25,efficient_su2_10_r2__wisq_bqskit__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_ai,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
134,efficient_su2_10_r2__wisq_bqskit__qiskit_ai__wisq_bqskit,25,efficient_su2_10_r2__wisq_bqskit__qiskit_ai,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_ai,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
135,efficient_su2_10_r2__wisq_bqskit__qiskit_standard__qiskit_ai,26,efficient_su2_10_r2__wisq_bqskit__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_standard,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
136,efficient_su2_10_r2__wisq_bqskit__qiskit_standard__qiskit_standard,26,efficient_su2_10_r2__wisq_bqskit__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_standard,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
137,efficient_su2_10_r2__wisq_bqskit__qiskit_standard__tket,26,efficient_su2_10_r2__wisq_bqskit__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_standard,tket,N/A,10,17,18,78,0,0,0,0,0.0
138,efficient_su2_10_r2__wisq_bqskit__qiskit_standard__wisq_rules,26,efficient_su2_10_r2__wisq_bqskit__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_standard,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
139,efficient_su2_10_r2__wisq_bqskit__qiskit_standard__wisq_bqskit,26,efficient_su2_10_r2__wisq_bqskit__qiskit_standard,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,qiskit_standard,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
140,efficient_su2_10_r2__wisq_bqskit__tket__qiskit_ai,27,efficient_su2_10_r2__wisq_bqskit__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,tket,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
141,efficient_su2_10_r2__wisq_bqskit__tket__qiskit_standard,27,efficient_su2_10_r2__wisq_bqskit__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,tket,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
142,efficient_su2_10_r2__wisq_bqskit__tket__tket,27,efficient_su2_10_r2__wisq_bqskit__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,tket,tket,N/A,10,17,18,78,0,0,0,0,0.0
143,efficient_su2_10_r2__wisq_bqskit__tket__wisq_rules,27,efficient_su2_10_r2__wisq_bqskit__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,tket,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
144,efficient_su2_10_r2__wisq_bqskit__tket__wisq_bqskit,27,efficient_su2_10_r2__wisq_bqskit__tket,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,tket,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
145,efficient_su2_10_r2__wisq_bqskit__wisq_rules__qiskit_ai,28,efficient_su2_10_r2__wisq_bqskit__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_rules,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
146,efficient_su2_10_r2__wisq_bqskit__wisq_rules__qiskit_standard,28,efficient_su2_10_r2__wisq_bqskit__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_rules,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
147,efficient_su2_10_r2__wisq_bqskit__wisq_rules__tket,28,efficient_su2_10_r2__wisq_bqskit__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_rules,tket,N/A,10,17,18,78,0,0,0,0,0.0
148,efficient_su2_10_r2__wisq_bqskit__wisq_rules__wisq_rules,28,efficient_su2_10_r2__wisq_bqskit__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_rules,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
149,efficient_su2_10_r2__wisq_bqskit__wisq_rules__wisq_bqskit,28,efficient_su2_10_r2__wisq_bqskit__wisq_rules,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_rules,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
150,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__qiskit_ai,29,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_bqskit,qiskit_ai,N/A,10,17,18,78,0,0,0,0,0.0
151,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__qiskit_standard,29,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_bqskit,qiskit_standard,N/A,10,17,18,78,0,0,0,0,0.0
152,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__tket,29,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_bqskit,tket,N/A,10,17,18,78,0,0,0,0,0.0
153,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__wisq_rules,29,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_bqskit,wisq_rules,N/A,10,17,18,78,0,0,0,0,0.0
154,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__wisq_bqskit,29,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit,N/A,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,N/A,10,17,18,78,0,0,0,0,0.0
155,efficient_su2_12__qiskit_ai,2,efficient_su2_12,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,1,qiskit_ai,N/A,N/A,N/A,12,25,66,114,0,0,0,0,0.0
156,efficient_su2_12__qiskit_standard,2,efficient_su2_12,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,1,qiskit_standard,N/A,N/A,N/A,12,25,66,114,0,0,0,0,0.0
157,efficient_su2_12__tket,2,efficient_su2_12,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,1,tket,N/A,N/A,N/A,12,25,66,114,0,0,0,0,0.0
158,efficient_su2_12__wisq_rules,2,efficient_su2_12,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,1,wisq_rules,N/A,N/A,N/A,12,25,66,114,0,0,0,0,0.0
159,efficient_su2_12__wisq_bqskit,2,efficient_su2_12,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,1,wisq_bqskit,N/A,N/A,N/A,12,25,66,114,0,0,0,0,0.0
160,efficient_su2_12__qiskit_ai__qiskit_ai,155,efficient_su2_12__qiskit_ai,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_ai,qiskit_ai,N/A,N/A,12,25,66,114,0,0,0,0,0.0
161,efficient_su2_12__qiskit_ai__qiskit_standard,155,efficient_su2_12__qiskit_ai,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_ai,qiskit_standard,N/A,N/A,12,25,66,114,0,0,0,0,0.0
162,efficient_su2_12__qiskit_ai__tket,155,efficient_su2_12__qiskit_ai,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_ai,tket,N/A,N/A,12,25,66,114,0,0,0,0,0.0
163,efficient_su2_12__qiskit_ai__wisq_rules,155,efficient_su2_12__qiskit_ai,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_ai,wisq_rules,N/A,N/A,12,25,66,114,0,0,0,0,0.0
164,efficient_su2_12__qiskit_ai__wisq_bqskit,155,efficient_su2_12__qiskit_ai,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_ai,wisq_bqskit,N/A,N/A,12,25,66,114,0,0,0,0,0.0
165,efficient_su2_12__qiskit_standard__qiskit_ai,156,efficient_su2_12__qiskit_standard,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_standard,qiskit_ai,N/A,N/A,12,25,66,114,0,0,0,0,0.0
166,efficient_su2_12__qiskit_standard__qiskit_standard,156,efficient_su2_12__qiskit_standard,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_standard,qiskit_standard,N/A,N/A,12,25,66,114,0,0,0,0,0.0
167,efficient_su2_12__qiskit_standard__tket,156,efficient_su2_12__qiskit_standard,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_standard,tket,N/A,N/A,12,25,66,114,0,0,0,0,0.0
168,efficient_su2_12__qiskit_standard__wisq_rules,156,efficient_su2_12__qiskit_standard,N/A,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,,2,qiskit_standard,wisq_rules,N/A,N/A,12,25,66,114,0,0,0,0,0.0
